"Name","Gross Import","Share","Code","Sector"
"Hyopchlorites","657426","0.01515003606991286","2828","Chemicals"
"Sodium chlorate","3634","0.00008374361689081865","2829","Chemicals"
"Sulfites","17729","0.0004085554716173153","2832","Chemicals"
"Sulfates","90893","0.002094581334633236","2833","Chemicals"
"Nitrites, nitrates","16670","0.0003841513741249166","2834","Chemicals"
"Phosphates","60764","0.0014002743909613934","2835","Chemicals"
"Carbonates","1045256","0.02408737424788925","2836","Chemicals"
"Silicates","30638","0.0007060365807102096","2839","Chemicals"
"Borates","1242","0.00002862123615255827","2840","Chemicals"
"Salts of oxometallic acids","30250","0.0006970953249717292","2841","Chemicals"
"Other salts of acids","977","0.000022514450661070397","2842","Chemicals"
"Uranium","105224","0.0024248316851181897","2844","Chemicals"
"Compounds of rare-earth metals","3756","0.00008655504266425834","2846","Chemicals"
"Hydrogen peroxide","1068","0.00002461149775437378","2847","Chemicals"
"Carbides","318166","0.007331967972395213","2849","Chemicals"
"Hydrides, nitrides, azides, silicides and borides","1612","0.00003714769136708851","2850","Chemicals"
"Inorganic compounds, liquid or compressed air","2209","0.000050905242078100825","2851","Chemicals"
"Acyclic hydrocarbons","83974","0.0019351366221215204","2901","Chemicals"
"Cyclic hydrocarbons","41338","0.000952612447725003","2902","Chemicals"
"Halogenated derivatives of hydrocarbons","619231","0.01426985240256426","2903","Chemicals"
"Acyclic alcohols","226207","0.00521282122895471","2905","Chemicals"
"Cyclic alcohols","40638","0.0009364813162380538","2906","Chemicals"
"Phenols, phenol-alcohols","57015","0.0013138806596120047","2907","Chemicals"
"Derivatives of phenols","3586","0.000082637482160285","2908","Chemicals"
"Ethers","53775","0.0012392165653009831","2909","Chemicals"
"Acetals and hemiacetals","11750","0.00027077256424521713","2911","Chemicals"
"Aldehydes","7757","0.00017875598134894889","2912","Chemicals"
"Ketones and quinones","11070","0.00025510232222932373","2914","Chemicals"
"Saturated acyclic monocarboxylic acids","107135","0.0024688696740775605","2915","Chemicals"
"Unsaturated acyclic monocarboxylic acids","102760","0.0023680501022841287","2916","Chemicals"
"Polycarboxylic acids","694","0.000015992864645632398","2917","Chemicals"
"Carboxylic acids with additional oxygen function","122116","0.0028140989323718244","2918","Chemicals"
"Amine-function compounds","3497","0.00008058652401408717","2921","Chemicals"
"Oxygen-function amino-compounds","1773669","0.04087326836189362","2922","Chemicals"
"Quaternary ammonium salts and hydroxides","48904","0.00112696693462537","2923","Chemicals"
"Carboxyamide-function compounds","25010","0.0005763422835551388","2924","Chemicals"
"Nitrile-function compounds","2520","0.00005807207335301678","2926","Chemicals"
"Organix derivatives of hydrazine","14890","0.00034313221120096027","2928","Chemicals"
"Isocyanates","2003380","0.04616683742617729","2929","Chemicals"
"Organo-sulfur compounds","194355","0.004478808657351419","2930","Chemicals"
"Other organo-inorganic compounds","1124","0.000025901988273329706","2931","Chemicals"
"Heterocyclic compounds with oxygen hetero-atom(s) only","2058","0.000047425526571630376","2932","Chemicals"
"Heterocyclic compounds with nitrogen hetero-atom(s) only","2854408","0.06577832966485632","2933","Chemicals"
"Nucleic acids and their salts","139267","0.0032093346982756303","2934","Chemicals"
"Sulfonamides","103125","0.002376461335130895","2935","Chemicals"
"Vitamins","273093","0.00629328441595056","2936","Chemicals"
"Vegetable alkaloids","248028","0.005715674686350018","2939","Chemicals"
"Other sugars, chemically pure","2225","0.000051273953654945366","2940","Chemicals"
"Antibiotics","2120881","0.048874586113103004","2941","Chemicals"
"Other organic compounds","49970","0.0011515323434326383","2942","Chemicals"
"Heparin for therapeutic use","18099","0.00041708192683184557","3001","Chemicals"
"Serums and vaccines","36201040","0.8342339088632916","3002","Chemicals"
"Medicaments, not packaged","902569","0.020799227450063098","3003","Chemicals"
"Medicaments, packaged","76661248","1.7666181020594487","3004","Chemicals"
"Wadding, gauze and bandages","1393917","0.03212208344127662","3005","Chemicals"
"Pharmaceutical goods","1847094","0.04256530883250682","3006","Chemicals"
"Animal or vegetable fertilizers","8199","0.0001889416386592796","3101","Chemicals"
"Nitrogenous fertilizers","18028862","0.4154656335458003","3102","Chemicals"
"Potassic fertilizers","17281","0.00039823154746566783","3104","Chemicals"
"Mixed fertilizers","44296864","1.020797910919289","3105","Chemicals"
"Coloring matter of animal or vegetable origin","44571","0.0010271152307211552","3203","Chemicals"
"Synthetic organic coloring matter","615156","0.014175946172836662","3204","Chemicals"
"Other coloring matter","1450298","0.03342135390465616","3206","Chemicals"
"Prepared pigments","28881","0.0006655474406779674","3207","Chemicals"
"Paints and varnishes, nonaqueous","3114004","0.07176058282126495","3208","Chemicals"
"Paints and varnishes, aqueous","2599182","0.05989678085787335","3209","Chemicals"
"Other paints and varnishes","650429","0.014988793888464028","3210","Chemicals"
"Prepared driers","66127","0.0015238619026249766","3211","Chemicals"
